dt,PCP,POP,PTY,REH,SKY,SNO,TMN,TMP,TMX,UUU,VEC,VVV,WAV,WSD
2025-08-30 15:00:00+09:00,,20.0,0.0,75.0,3.0,,,30.0,,3.7,244.0,1.8,-999.0,4.1
2025-08-30 16:00:00+09:00,,20.0,0.0,70.0,3.0,,,30.0,,3.1,243.0,1.6,-999.0,3.5
2025-08-30 17:00:00+09:00,,0.0,0.0,70.0,1.0,,,30.0,,3.2,245.0,1.5,-999.0,3.5
2025-08-30 18:00:00+09:00,,0.0,0.0,70.0,1.0,,,30.0,,2.7,244.0,1.3,-999.0,3.0
2025-08-30 19:00:00+09:00,,0.0,0.0,75.0,1.0,,,28.0,,1.9,252.0,0.6,-999.0,2.0
2025-08-30 20:00:00+09:00,,20.0,0.0,80.0,3.0,,,27.0,,1.2,256.0,0.3,-999.0,1.2
2025-08-30 21:00:00+09:00,,20.0,0.0,85.0,3.0,,,26.0,,0.5,270.0,0.0,-999.0,0.5
2025-08-30 22:00:00+09:00,,30.0,0.0,90.0,4.0,,,26.0,,0.4,256.0,0.1,-999.0,0.4
2025-08-30 23:00:00+09:00,,30.0,0.0,85.0,4.0,,,25.0,,0.4,225.0,0.4,-999.0,0.6
2025-08-31 00:00:00+09:00,,30.0,0.0,90.0,4.0,,,25.0,,0.2,198.0,0.6,-999.0,0.6
2025-08-31 01:00:00+09:00,,30.0,0.0,90.0,4.0,,,24.0,,0.0,180.0,0.6,-999.0,0.6
2025-08-31 02:00:00+09:00,,30.0,0.0,90.0,4.0,,,24.0,,0.0,169.0,0.5,-999.0,0.5
2025-08-31 03:00:00+09:00,,30.0,0.0,90.0,4.0,,,25.0,,-0.3,141.0,0.5,-999.0,0.6
2025-08-31 04:00:00+09:00,,30.0,0.0,90.0,4.0,,,25.0,,-0.8,128.0,0.7,-999.0,1.1
2025-08-31 05:00:00+09:00,,30.0,0.0,90.0,4.0,,,25.0,,-0.8,138.0,1.0,-999.0,1.3
2025-08-31 06:00:00+09:00,,30.0,0.0,90.0,4.0,,25.0,25.0,,-0.9,146.0,1.5,-999.0,1.8
2025-08-31 07:00:00+09:00,,30.0,0.0,90.0,4.0,,,25.0,,-0.5,161.0,1.7,-999.0,1.8
2025-08-31 08:00:00+09:00,,30.0,0.0,90.0,4.0,,,26.0,,-0.1,175.0,2.2,-999.0,2.2
2025-08-31 09:00:00+09:00,,30.0,0.0,80.0,4.0,,,28.0,,0.0,178.0,2.6,-999.0,2.6
2025-08-31 10:00:00+09:00,,30.0,0.0,75.0,4.0,,,29.0,,0.1,182.0,2.9,-999.0,2.9
2025-08-31 11:00:00+09:00,,30.0,0.0,70.0,4.0,,,30.0,,0.9,196.0,3.1,-999.0,3.2
2025-08-31 12:00:00+09:00,,60.0,4.0,70.0,4.0,,,30.0,,1.8,212.0,2.9,-999.0,3.4
2025-08-31 13:00:00+09:00,,30.0,0.0,70.0,4.0,,,31.0,,2.4,222.0,2.7,-999.0,3.6
2025-08-31 14:00:00+09:00,,60.0,4.0,70.0,4.0,,,31.0,,2.9,227.0,2.7,-999.0,4.0
2025-08-31 15:00:00+09:00,,60.0,4.0,70.0,4.0,,,31.0,32.0,3.7,240.0,2.1,-999.0,4.3
2025-08-31 16:00:00+09:00,,60.0,4.0,70.0,3.0,,,31.0,,4.1,244.0,2.0,-999.0,4.6
