dt,PCP,POP,PTY,REH,SKY,SNO,TMN,TMP,TMX,UUU,VEC,VVV,WAV,WSD
2025-09-03 08:00:00+09:00,,0.0,0.0,80.0,1.0,,,24.0,,-2.0,87.0,-0.1,-999.0,2.1
2025-09-03 09:00:00+09:00,,0.0,0.0,70.0,1.0,,,26.0,,-2.4,95.0,0.2,-999.0,2.5
2025-09-03 10:00:00+09:00,,0.0,0.0,65.0,1.0,,,28.0,,-2.3,102.0,0.5,-999.0,2.5
2025-09-03 11:00:00+09:00,,20.0,0.0,55.0,3.0,,,29.0,,-2.1,98.0,0.3,-999.0,2.2
2025-09-03 12:00:00+09:00,,20.0,0.0,50.0,3.0,,,30.0,,-2.3,102.0,0.5,-999.0,2.5
2025-09-03 13:00:00+09:00,,20.0,0.0,45.0,3.0,,,31.0,,-2.5,109.0,0.9,-999.0,2.8
2025-09-03 14:00:00+09:00,,20.0,0.0,45.0,3.0,,,31.0,,-2.6,116.0,1.3,-999.0,3.0
2025-09-03 15:00:00+09:00,,20.0,0.0,45.0,3.0,,,31.0,33.0,-2.0,122.0,1.3,-999.0,2.5
2025-09-03 16:00:00+09:00,,20.0,0.0,50.0,3.0,,,31.0,,-2.2,123.0,1.5,-999.0,2.7
2025-09-03 17:00:00+09:00,,0.0,0.0,55.0,1.0,,,29.0,,-2.0,124.0,1.4,-999.0,2.5
2025-09-03 18:00:00+09:00,,20.0,0.0,60.0,3.0,,,28.0,,-1.0,129.0,0.9,-999.0,1.4
2025-09-03 19:00:00+09:00,,30.0,0.0,65.0,4.0,,,26.0,,-0.5,139.0,0.7,-999.0,0.9
2025-09-03 20:00:00+09:00,,20.0,0.0,75.0,3.0,,,26.0,,-0.4,144.0,0.7,-999.0,0.9
2025-09-03 21:00:00+09:00,,30.0,0.0,75.0,4.0,,,26.0,,-0.1,162.0,0.6,-999.0,0.6
2025-09-03 22:00:00+09:00,,30.0,0.0,80.0,4.0,,,25.0,,-0.5,124.0,0.4,-999.0,0.7
2025-09-03 23:00:00+09:00,,30.0,0.0,80.0,4.0,,,25.0,,-1.2,111.0,0.5,-999.0,1.4
2025-09-04 00:00:00+09:00,,30.0,0.0,85.0,4.0,,,24.0,,-1.4,115.0,0.7,-999.0,1.7
2025-09-04 01:00:00+09:00,,30.0,0.0,85.0,4.0,,,24.0,,-1.6,90.0,0.0,-999.0,1.7
2025-09-04 02:00:00+09:00,,30.0,0.0,85.0,4.0,,,24.0,,-1.4,79.0,-0.3,-999.0,1.5
2025-09-04 03:00:00+09:00,,60.0,1.0,85.0,4.0,,,23.0,,-1.2,73.0,-0.4,-999.0,1.4
2025-09-04 04:00:00+09:00,,60.0,1.0,85.0,4.0,,,23.0,,-1.4,75.0,-0.4,-999.0,1.6
2025-09-04 05:00:00+09:00,,60.0,1.0,90.0,4.0,,,23.0,,-1.2,73.0,-0.4,-999.0,1.4
2025-09-04 06:00:00+09:00,,60.0,1.0,90.0,4.0,,22.0,22.0,,-1.1,63.0,-0.6,-999.0,1.3
2025-09-04 07:00:00+09:00,,60.0,1.0,85.0,4.0,,,23.0,,-1.5,69.0,-0.6,-999.0,1.7
2025-09-04 08:00:00+09:00,,30.0,0.0,85.0,4.0,,,23.0,,-1.8,81.0,-0.3,-999.0,1.9
2025-09-04 09:00:00+09:00,,60.0,1.0,85.0,4.0,,,24.0,,-1.7,87.0,-0.1,-999.0,1.8
2025-09-04 10:00:00+09:00,,60.0,1.0,80.0,4.0,,,24.0,,-1.3,70.0,-0.5,-999.0,1.5
2025-09-04 11:00:00+09:00,,30.0,0.0,70.0,4.0,,,25.0,,-0.5,23.0,-1.4,-999.0,1.5
2025-09-04 12:00:00+09:00,,30.0,0.0,65.0,4.0,,,27.0,,-0.1,6.0,-2.0,-999.0,2.0
2025-09-04 13:00:00+09:00,,30.0,0.0,60.0,4.0,,,28.0,,0.0,360.0,-2.4,-999.0,2.4
2025-09-04 14:00:00+09:00,,30.0,0.0,60.0,4.0,,,29.0,,-0.3,9.0,-2.6,-999.0,2.6
2025-09-04 15:00:00+09:00,,30.0,0.0,55.0,4.0,,,29.0,31.0,-0.1,4.0,-2.7,-999.0,2.7
2025-09-04 16:00:00+09:00,,30.0,0.0,60.0,4.0,,,29.0,,0.0,2.0,-2.7,-999.0,2.7
2025-09-04 17:00:00+09:00,,30.0,0.0,60.0,4.0,,,28.0,,0.2,356.0,-2.7,-999.0,2.7
2025-09-04 18:00:00+09:00,,0.0,0.0,65.0,1.0,,,27.0,,0.5,347.0,-2.2,-999.0,2.3
2025-09-04 19:00:00+09:00,,30.0,0.0,70.0,4.0,,,25.0,,0.4,348.0,-1.9,-999.0,1.9
2025-09-04 20:00:00+09:00,,30.0,0.0,75.0,4.0,,,25.0,,-0.1,14.0,-0.8,-999.0,0.8
2025-09-04 21:00:00+09:00,,30.0,0.0,75.0,4.0,,,25.0,,-0.1,14.0,-0.8,-999.0,0.8
2025-09-04 22:00:00+09:00,,30.0,0.0,75.0,4.0,,,24.0,,0.2,344.0,-0.7,-999.0,0.7
2025-09-04 23:00:00+09:00,,30.0,0.0,75.0,4.0,,,24.0,,0.0,360.0,-0.4,-999.0,0.4
2025-09-05 00:00:00+09:00,,30.0,0.0,75.0,4.0,,,24.0,,0.0,360.0,-0.7,-999.0,0.7
2025-09-05 03:00:00+09:00,0.0,30.0,0.0,80.0,4.0,0.0,,23.0,,-1.1,47.0,-1.1,-999.0,1.0
2025-09-05 06:00:00+09:00,0.0,30.0,0.0,85.0,4.0,0.0,23.0,23.0,,-0.8,52.0,-0.7,-999.0,1.0
2025-09-05 09:00:00+09:00,0.0,30.0,0.0,70.0,4.0,0.0,,27.0,,-1.9,90.0,0.0,-999.0,1.0
2025-09-05 12:00:00+09:00,0.0,20.0,0.0,55.0,3.0,0.0,,31.0,,-0.6,45.0,-0.7,-999.0,1.0
2025-09-05 15:00:00+09:00,0.0,30.0,0.0,65.0,4.0,0.0,,30.0,33.0,-0.8,42.0,-1.0,-999.0,1.0
2025-09-05 18:00:00+09:00,0.0,30.0,0.0,75.0,4.0,0.0,,28.0,,-0.4,68.0,-0.2,-999.0,1.0
2025-09-05 21:00:00+09:00,0.0,30.0,0.0,85.0,4.0,0.0,,25.0,,-1.5,90.0,0.0,-999.0,1.0
2025-09-06 00:00:00+09:00,0.0,30.0,0.0,90.0,4.0,0.0,,24.0,,-2.0,95.0,0.2,-999.0,1.0
