dt,PCP,POP,PTY,REH,SKY,SNO,TMN,TMP,TMX,UUU,VEC,VVV,WAV,WSD
2025-09-04 19:00:00+09:00,,30.0,0.0,60.0,4.0,,,27.0,,-0.3,22.0,-1.0,-999.0,1.1
2025-09-04 20:00:00+09:00,,30.0,0.0,70.0,4.0,,,26.0,,-0.6,54.0,-0.5,-999.0,0.9
2025-09-04 21:00:00+09:00,,30.0,0.0,70.0,4.0,,,26.0,,-0.4,45.0,-0.5,-999.0,0.7
2025-09-04 22:00:00+09:00,,30.0,0.0,75.0,4.0,,,25.0,,-0.6,49.0,-0.6,-999.0,0.9
2025-09-04 23:00:00+09:00,,30.0,0.0,75.0,4.0,,,25.0,,-0.8,66.0,-0.4,-999.0,1.0
2025-09-05 00:00:00+09:00,,30.0,0.0,80.0,4.0,,,24.0,,-0.4,40.0,-0.6,-999.0,0.8
2025-09-05 03:00:00+09:00,0.0,30.0,0.0,80.0,4.0,0.0,,24.0,,-1.5,61.0,-0.9,-999.0,1.0
2025-09-05 06:00:00+09:00,0.0,30.0,0.0,85.0,4.0,0.0,23.0,23.0,,-1.4,72.0,-0.5,-999.0,1.0
2025-09-05 09:00:00+09:00,0.0,30.0,0.0,70.0,4.0,0.0,,27.0,,-2.0,93.0,0.1,-999.0,1.0
2025-09-05 12:00:00+09:00,0.0,20.0,0.0,55.0,3.0,0.0,,31.0,,-0.8,90.0,0.0,-999.0,1.0
2025-09-05 15:00:00+09:00,0.0,20.0,0.0,60.0,3.0,0.0,,31.0,33.0,-1.9,84.0,-0.2,-999.0,1.0
2025-09-05 18:00:00+09:00,0.0,30.0,0.0,75.0,4.0,0.0,,29.0,,-1.4,108.0,0.5,-999.0,1.0
2025-09-05 21:00:00+09:00,0.0,30.0,0.0,85.0,4.0,0.0,,26.0,,-1.3,74.0,-0.4,-999.0,1.0
2025-09-06 00:00:00+09:00,0.0,30.0,0.0,85.0,4.0,0.0,,25.0,,-2.0,93.0,0.1,-999.0,1.0
