dt,PCP,POP,PTY,REH,SKY,SNO,TMN,TMP,TMX,UUU,VEC,VVV,WAV,WSD
2025-09-04 19:00:00+09:00,,30.0,0.0,70.0,4.0,,,28.0,,0.5,347.0,-2.1,-999.0,2.2
2025-09-04 20:00:00+09:00,,30.0,0.0,75.0,4.0,,,27.0,,0.0,360.0,-0.8,-999.0,0.8
2025-09-04 21:00:00+09:00,,30.0,0.0,80.0,4.0,,,27.0,,0.1,353.0,-0.8,-999.0,0.8
2025-09-04 22:00:00+09:00,,30.0,0.0,80.0,4.0,,,26.0,,0.4,321.0,-0.5,-999.0,0.6
2025-09-04 23:00:00+09:00,,30.0,0.0,80.0,4.0,,,26.0,,0.4,321.0,-0.5,-999.0,0.6
2025-09-05 00:00:00+09:00,,30.0,0.0,80.0,4.0,,,26.0,,0.1,352.0,-0.7,-999.0,0.7
2025-09-05 03:00:00+09:00,0.0,30.0,0.0,85.0,4.0,0.0,,25.0,,-0.9,42.0,-1.1,-999.0,1.0
2025-09-05 06:00:00+09:00,0.0,30.0,0.0,85.0,4.0,0.0,23.0,24.0,,-0.9,51.0,-0.8,-999.0,1.0
2025-09-05 09:00:00+09:00,0.0,30.0,0.0,70.0,4.0,0.0,,28.0,,-1.9,87.0,-0.1,-999.0,1.0
2025-09-05 12:00:00+09:00,0.0,20.0,0.0,55.0,3.0,0.0,,32.0,,-0.2,21.0,-0.8,-999.0,1.0
2025-09-05 15:00:00+09:00,0.0,30.0,0.0,60.0,4.0,0.0,,31.0,33.0,0.1,355.0,-1.2,-999.0,1.0
2025-09-05 18:00:00+09:00,0.0,30.0,0.0,70.0,4.0,0.0,,30.0,,0.7,311.0,-0.6,-999.0,1.0
2025-09-05 21:00:00+09:00,0.0,30.0,0.0,85.0,4.0,0.0,,27.0,,-0.6,74.0,-0.2,-999.0,1.0
2025-09-06 00:00:00+09:00,0.0,30.0,0.0,90.0,4.0,0.0,,26.0,,-1.9,96.0,0.2,-999.0,1.0
