dt,PCP,POP,PTY,REH,SKY,SNO,TMN,TMP,TMX,UUU,VEC,VVV,WAV,WSD
2025-08-31 15:00:00+09:00,,60.0,4.0,60.0,4.0,,,32.0,,3.3,233.0,2.5,-999.0,4.1
2025-08-31 16:00:00+09:00,,60.0,4.0,60.0,3.0,,,32.0,,3.6,237.0,2.3,-999.0,4.3
2025-08-31 17:00:00+09:00,,60.0,4.0,60.0,3.0,,,32.0,,2.3,242.0,1.2,-999.0,2.6
2025-08-31 18:00:00+09:00,,60.0,4.0,60.0,3.0,,,31.0,,1.1,231.0,0.9,-999.0,1.4
2025-08-31 19:00:00+09:00,,20.0,0.0,60.0,3.0,,,30.0,,0.0,172.0,0.7,-999.0,0.7
2025-08-31 20:00:00+09:00,,60.0,1.0,65.0,4.0,,,29.0,,-0.1,166.0,0.8,-999.0,0.8
2025-08-31 21:00:00+09:00,,60.0,1.0,70.0,4.0,,,29.0,,-0.2,165.0,1.1,-999.0,1.1
2025-08-31 22:00:00+09:00,,60.0,1.0,75.0,4.0,,,28.0,,0.3,194.0,1.2,-999.0,1.2
2025-08-31 23:00:00+09:00,,60.0,1.0,75.0,4.0,,,28.0,,0.4,196.0,1.4,-999.0,1.5
2025-09-01 00:00:00+09:00,,30.0,0.0,75.0,4.0,,,28.0,,0.2,188.0,1.4,-999.0,1.4
2025-09-01 01:00:00+09:00,,60.0,1.0,80.0,4.0,,,27.0,,-0.2,170.0,1.7,-999.0,1.7
2025-09-01 02:00:00+09:00,,60.0,1.0,80.0,4.0,,,27.0,,0.1,183.0,1.7,-999.0,1.7
2025-09-01 03:00:00+09:00,,60.0,1.0,80.0,4.0,,,27.0,,0.4,194.0,1.6,-999.0,1.6
2025-09-01 04:00:00+09:00,,60.0,1.0,85.0,4.0,,,26.0,,0.3,189.0,1.8,-999.0,1.8
2025-09-01 05:00:00+09:00,,60.0,1.0,85.0,4.0,,,26.0,,0.1,183.0,1.9,-999.0,1.9
2025-09-01 06:00:00+09:00,,60.0,1.0,85.0,4.0,,26.0,26.0,,-0.1,175.0,2.4,-999.0,2.4
2025-09-01 07:00:00+09:00,,60.0,1.0,85.0,4.0,,,26.0,,0.2,184.0,2.7,-999.0,2.7
2025-09-01 08:00:00+09:00,,60.0,1.0,85.0,4.0,,,26.0,,-0.1,176.0,2.9,-999.0,2.9
2025-09-01 09:00:00+09:00,,60.0,1.0,80.0,4.0,,,27.0,,0.0,178.0,3.1,-999.0,3.1
2025-09-01 10:00:00+09:00,,60.0,1.0,80.0,4.0,,,27.0,,0.6,191.0,3.2,-999.0,3.3
2025-09-01 11:00:00+09:00,,60.0,1.0,70.0,4.0,,,29.0,,1.5,204.0,3.3,-999.0,3.6
2025-09-01 12:00:00+09:00,,60.0,1.0,70.0,4.0,,,29.0,,1.2,199.0,3.5,-999.0,3.7
2025-09-01 13:00:00+09:00,,60.0,1.0,70.0,4.0,,,29.0,,2.6,213.0,4.0,-999.0,4.8
2025-09-01 14:00:00+09:00,,30.0,0.0,70.0,4.0,,,29.0,,2.5,233.0,1.9,-999.0,3.1
2025-09-01 15:00:00+09:00,,30.0,0.0,70.0,4.0,,,28.0,30.0,1.6,220.0,1.9,-999.0,2.5
2025-09-01 16:00:00+09:00,,30.0,0.0,70.0,4.0,,,28.0,,1.8,219.0,2.2,-999.0,2.8
2025-09-01 17:00:00+09:00,,30.0,0.0,65.0,4.0,,,28.0,,1.9,224.0,2.0,-999.0,2.8
2025-09-01 18:00:00+09:00,,30.0,0.0,65.0,4.0,,,28.0,,2.0,239.0,1.2,-999.0,2.3
2025-09-01 19:00:00+09:00,,30.0,0.0,65.0,4.0,,,27.0,,1.6,246.0,0.7,-999.0,1.7
2025-09-01 20:00:00+09:00,,30.0,0.0,75.0,4.0,,,27.0,,1.2,243.0,0.6,-999.0,1.3
2025-09-01 21:00:00+09:00,,30.0,0.0,75.0,4.0,,,26.0,,0.6,225.0,0.6,-999.0,0.8
2025-09-01 22:00:00+09:00,,30.0,0.0,80.0,4.0,,,26.0,,0.1,186.0,0.9,-999.0,0.9
2025-09-01 23:00:00+09:00,,30.0,0.0,85.0,4.0,,,25.0,,0.1,185.0,1.1,-999.0,1.1
2025-09-02 00:00:00+09:00,,30.0,0.0,85.0,4.0,,,25.0,,0.0,180.0,1.0,-999.0,1.0
2025-09-02 01:00:00+09:00,,30.0,0.0,85.0,4.0,,,24.0,,0.1,186.0,0.9,-999.0,0.9
2025-09-02 02:00:00+09:00,,20.0,0.0,90.0,3.0,,,24.0,,0.0,180.0,0.8,-999.0,0.8
2025-09-02 03:00:00+09:00,,20.0,0.0,90.0,3.0,,,24.0,,0.0,171.0,0.6,-999.0,0.6
2025-09-02 04:00:00+09:00,,0.0,0.0,90.0,1.0,,,24.0,,-0.3,135.0,0.4,-999.0,0.6
2025-09-02 05:00:00+09:00,,0.0,0.0,95.0,1.0,,,23.0,,-0.4,140.0,0.6,-999.0,0.8
2025-09-02 06:00:00+09:00,,0.0,0.0,95.0,1.0,,23.0,23.0,,-0.6,120.0,0.4,-999.0,0.8
2025-09-02 07:00:00+09:00,,0.0,0.0,90.0,1.0,,,24.0,,-0.9,107.0,0.3,-999.0,1.0
2025-09-02 08:00:00+09:00,,0.0,0.0,85.0,1.0,,,25.0,,-0.8,72.0,-0.3,-999.0,0.9
2025-09-02 09:00:00+09:00,,0.0,0.0,75.0,1.0,,,26.0,,-0.8,61.0,-0.5,-999.0,1.0
2025-09-02 10:00:00+09:00,,30.0,0.0,70.0,4.0,,,28.0,,-0.8,77.0,-0.2,-999.0,0.9
2025-09-02 11:00:00+09:00,,20.0,0.0,60.0,3.0,,,29.0,,-0.6,74.0,-0.2,-999.0,0.7
